lang,sentence_id,token_idx,token_str,expert_id
jpn_Jpan,161,41,ãĢį,13
jpn_Jpan,161,42,ãģ¨,24
jpn_Jpan,161,43,æĬ,19
jpn_Jpan,161,44,¼,13
jpn_Jpan,161,45,ãģĹ,13
jpn_Jpan,161,46,å¯,47
jpn_Jpan,161,47,Ħ,13
jpn_Jpan,161,48,ãģĽ,13
jpn_Jpan,161,49,ãĢĮ,24
jpn_Jpan,161,50,æĿ¥,13
jpn_Jpan,161,51,ãģŁ,51
jpn_Jpan,161,52,ãĢģ,51
jpn_Jpan,161,53,è¦ĭ,13
jpn_Jpan,161,54,ãģŁ,51
jpn_Jpan,161,55,ãĢģ,24
jpn_Jpan,161,56,åıĸ,13
jpn_Jpan,161,57,ãģ£ãģŁ,13
eng_Latn,162,0,How,60
eng_Latn,162,1,Ġand,22
eng_Latn,162,2,Ġwhy,54
eng_Latn,162,3,Ġcould,54
eng_Latn,162,4,Ġthis,10
eng_Latn,162,5,Ġhappen,16
eng_Latn,163,0,EF,60
eng_Latn,163,1,0,13
eng_Latn,163,2,ĠT,61
eng_Latn,163,3,OR,19
eng_Latn,163,4,NA,13
eng_Latn,163,5,DO,13
eng_Latn,163,6,ĠCON,19
eng_Latn,163,7,F,19
eng_Latn,163,8,IR,19
eng_Latn,163,9,MED,13
eng_Latn,163,10,ĠIN,13
eng_Latn,163,11,ĠS,26
eng_Latn,163,12,OU,19
eng_Latn,163,13,TH,57
eng_Latn,163,14,WE,61
eng_Latn,163,15,ST,49
eng_Latn,163,16,ĠP,47
eng_Latn,163,17,UL,19
eng_Latn,163,18,ASK,47
eng_Latn,163,19,I,13
eng_Latn,163,20,ĠCOUNTY,13
jpn_Jpan,164,0,SF,60
jpn_Jpan,164,1,ãĤ¢,13
jpn_Jpan,164,2,ãĤ¤,13
jpn_Jpan,164,3,ãĥī,47
jpn_Jpan,164,4,ãĥ«,13
jpn_Jpan,164,5,ãĥ»,13
jpn_Jpan,164,6,è,47
jpn_Jpan,164,7,¥,19
jpn_Jpan,164,8,¿,36
jpn_Jpan,164,9,çĶ,19
jpn_Jpan,164,10,°,36
jpn_Jpan,164,11,ãģĮ,24
jpn_Jpan,164,12,èģ,19
jpn_Jpan,164,13,ŀ,13
jpn_Jpan,164,14,ãģį,13
jpn_Jpan,164,15,åĩº,13
jpn_Jpan,164,16,ãģĹãģŁ,24
jpn_Jpan,164,17,ãĢģ,24
jpn_Jpan,164,18,3,52
jpn_Jpan,164,19,äºº,24
jpn_Jpan,164,20,ãģ®,24
jpn_Jpan,164,21,ãĥŃ,19
jpn_Jpan,164,22,ãĥ,13
jpn_Jpan,164,23,ľ,39
jpn_Jpan,164,24,ãĥĥãĥĪ,13
jpn_Jpan,164,25,è¦,47
jpn_Jpan,164,26,³,13
jpn_Jpan,164,27,ãģ¨,13
jpn_Jpan,164,28,ãģ¯,24
jpn_Jpan,164,29,ä½ķ,13
jpn_Jpan,164,30,ãģª,13
jpn_Jpan,164,31,ãģ®,34
jpn_Jpan,164,32,ãģĭ,34
bul_Cyrl,165,0,ÐĿ,60
bul_Cyrl,165,1,Ð¾,13
bul_Cyrl,165,2,ĠÐºÐ°Ðº,54
bul_Cyrl,165,3,ĠÐ´Ð°,13
bul_Cyrl,165,4,ĠÐ·Ð°Ð¿,13
bul_Cyrl,165,5,Ð°Ð·,13
bul_Cyrl,165,6,Ð¸ÑĤÐµ,13
bul_Cyrl,165,7,ĠÐ±,13
bul_Cyrl,165,8,ÑĥÐº,13
bul_Cyrl,165,9,ÐµÑĤ,13
bul_Cyrl,165,10,ÑĬ,13
bul_Cyrl,165,11,ÑĤ,13
bul_Cyrl,165,12,ĠÑģÐ²,13
bul_Cyrl,165,13,ÐµÐ¶,13
bul_Cyrl,165,14,ĠÐ¿Ð¾,13
bul_Cyrl,165,15,-,13
bul_Cyrl,165,16,Ð´,13
bul_Cyrl,165,17,ÑĬ,13
bul_Cyrl,165,18,Ð»,13
bul_Cyrl,165,19,Ð³Ð¾,13
bul_Cyrl,165,20,ĠÐ²,13
bul_Cyrl,165,21,ÑĢÐµÐ¼,13
bul_Cyrl,165,22,Ðµ,13
bul_Cyrl,166,0,Ð,60
bul_Cyrl,166,1,ĵ,13
bul_Cyrl,166,2,ÑĢ,13
bul_Cyrl,166,3,ÐµÑĪ,13
bul_Cyrl,166,4,ÐºÐ°,13
bul_Cyrl,166,5,Ġ404,13
jpn_Jpan,167,0,ãģ¾,60
jpn_Jpan,167,1,ãģŁ,24
jpn_Jpan,167,2,ãĥ,13
jpn_Jpan,167,3,Ĵ,47
jpn_Jpan,167,4,ãĥ¼ãĥ«,13
jpn_Jpan,167,5,ãģ«ãģ¯,24
jpn_Jpan,167,6,ä½ľ,13
jpn_Jpan,167,7,åĵģ,13
jpn_Jpan,167,8,ãĥŃ,19
jpn_Jpan,167,9,ãĤ,19
jpn_Jpan,167,10,´,13
jpn_Jpan,167,11,ãĢģ,24
jpn_Jpan,167,12,ãĤ·ãĥ,61
jpn_Jpan,167,13,¥,47
jpn_Jpan,167,14,ãĥ¼,19
jpn_Jpan,167,15,ãĤ¿,13
jpn_Jpan,167,16,ãĥ³,13
jpn_Jpan,167,17,ãģ®,24
jpn_Jpan,167,18,ãĤ¿,13
jpn_Jpan,167,19,ãĤ°,13
jpn_Jpan,167,20,ãģ«ãģ¯,24
jpn_Jpan,167,21,ãĢĮ,24
jpn_Jpan,167,22,æĶ,19
jpn_Jpan,167,23,»,13
jpn_Jpan,167,24,æ®,19
jpn_Jpan,167,25,»,13
jpn_Jpan,167,26,æ©Ł,13
jpn_Jpan,167,27,åĭķ,13
jpn_Jpan,167,28,éļ,47
jpn_Jpan,167,29,Ĭ,13
jpn_Jpan,167,30,Ġ25,52
jpn_Jpan,167,31,th,52
jpn_Jpan,167,32,ãĢį,36
jpn_Jpan,167,33,ãģ®,24
jpn_Jpan,167,34,åĪ,19
jpn_Jpan,167,35,º,13
jpn_Jpan,167,36,ç,47
jpn_Jpan,167,37,¹,47
jpn_Jpan,167,38,į,13
jpn_Jpan,167,39,ãģĮ,24
jpn_Jpan,167,40,åħ¥,13
jpn_Jpan,167,41,ãĤĮ,13
jpn_Jpan,167,42,ãĤīãĤĮ,13
jpn_Jpan,167,43,ãģŁ,34
eng_Latn,168,0,Green,60
eng_Latn,168,1,Ġcater,19
eng_Latn,168,2,p,47
eng_Latn,168,3,illar,15
eng_Latn,168,4,Ġcl,61
eng_Latn,168,5,ings,16
eng_Latn,168,6,Ġto,8
eng_Latn,168,7,ĠCarolina,8
eng_Latn,168,8,Ġger,19
eng_Latn,168,9,anium,8
eng_Latn,168,10,Ġbud,8
eng_Latn,169,0,You,60
eng_Latn,169,1,Ġlearn,16
eng_Latn,169,2,Ġsomething,17
eng_Latn,169,3,Ġnew,4
eng_Latn,169,4,Ġevery,52
eng_Latn,169,5,Ġday,34
eng_Latn,170,0,Maybe,60
eng_Latn,170,1,Ġit,35
eng_Latn,170,2,Ġthinks,54
eng_Latn,170,3,Ġit,0
eng_Latn,170,4,âĢĻ,9
eng_Latn,170,5,s,56
eng_Latn,170,6,Ġa,38
eng_Latn,170,7,Ġbat,57
eng_Latn,171,0,I,60
eng_Latn,171,1,âĢĻ,9
eng_Latn,171,2,ve,18
eng_Latn,171,3,Ġalso,18
eng_Latn,171,4,Ġheard,16
eng_Latn,171,5,Ġthem,0
eng_Latn,171,6,Ġcalled,59
eng_Latn,171,7,ĠâĢľ,24
eng_Latn,171,8,f,47
eng_Latn,171,9,ung,47
eng_Latn,171,10,oes,8
eng_Latn,172,0,"""",60
eng_Latn,172,1,The,38
eng_Latn,172,2,Ġpollen,46
eng_Latn,172,3,Ġtube,33
eng_Latn,172,4,Ġis,33
eng_Latn,172,5,Ġnot,33
eng_Latn,172,6,Ġa,33
eng_Latn,172,7,Ġrigid,33
eng_Latn,172,8,Ġtube,4
kor_Hang,173,0,[,60
kor_Hang,173,1,í,13
kor_Hang,173,2,Į,47
kor_Hang,173,3,Į,47
kor_Hang,173,4,ìĿ´,39
kor_Hang,173,5,ìĬ,19
kor_Hang,173,6,¤,39
kor_Hang,173,7,í,47
kor_Hang,173,8,Ĩ,19
kor_Hang,173,9,ł,39
kor_Hang,173,10,ë¦¬,13
kor_Hang,173,11,],11
kor_Hang,173,12,ĠSuper,40
kor_Hang,173,13,PI,36
kor_Hang,173,14,ìĹĲ,13
kor_Hang,173,15,Ġë,13
kor_Hang,173,16,Į,13
kor_Hang,173,17,Ģ,13
kor_Hang,173,18,íķľ,13
kor_Hang,173,19,Ġí,13
kor_Hang,173,20,ļ,19
kor_Hang,173,21,Į,13
kor_Hang,173,22,ìĿĺ,13
kor_Hang,173,23,ë¡,19
kor_Hang,173,24,ł,13
kor_Hang,173,25,ê³,13
kor_Hang,173,26,¼,13
kor_Hang,173,27,Ġë,13
kor_Hang,173,28,Į,13
kor_Hang,173,29,Ģ,13
kor_Hang,173,30,ìķ,13
kor_Hang,173,31,Ī,13
kor_Hang,173,32,Others,22
kor_Hang,173,33,Ġ2007,13
eng_Latn,174,0,Another,60
eng_Latn,174,1,ĠWeekly,22
eng_Latn,174,2,ĠPhoto,34
eng_Latn,174,3,ĠChallenge,34
jpn_Jpan,175,0,ãģĿ,60
jpn_Jpan,175,1,ãģĹãģ¦,36
jpn_Jpan,175,2,æľ¬,13
jpn_Jpan,175,3,æĹ¥,36
jpn_Jpan,175,4,ãĢģ,24
jpn_Jpan,175,5,ãĥĹ,47
jpn_Jpan,175,6,ãĥŃ,13
jpn_Jpan,175,7,ãĤ¸,39
jpn_Jpan,175,8,ãĤ§,19
jpn_Jpan,175,9,ãĤ¯,13
jpn_Jpan,175,10,ãĥĪ,36
jpn_Jpan,175,11,ãģ®,24
jpn_Jpan,175,12,æĽ´,13
jpn_Jpan,175,13,æĸ°,13
jpn_Jpan,175,14,æĥħ,13
jpn_Jpan,175,15,åł±,36
jpn_Jpan,175,16,ãģ§,36
jpn_Jpan,175,17,æĭ,47
jpn_Jpan,175,18,¡,36
jpn_Jpan,175,19,å¼,19
jpn_Jpan,175,20,µ,36
jpn_Jpan,175,21,ãĤ,61
jpn_Jpan,175,22,´,13
jpn_Jpan,175,23,ãĥ¼ãĥ«,13
jpn_Jpan,175,24,ãģ®,24
jpn_Jpan,175,25,è¿,13
jpn_Jpan,175,26,½,13
jpn_Jpan,175,27,åĬł,13
jpn_Jpan,175,28,ãģĮ,36
jpn_Jpan,175,29,çĻº,13
jpn_Jpan,175,30,è¡¨,34
jpn_Jpan,175,31,ãģķãĤĮ,13
jpn_Jpan,175,32,ãģ¾ãģĹãģŁ,34
bul_Cyrl,176,0,Ð¡,60
bul_Cyrl,176,1,Ð¿,13
bul_Cyrl,176,2,Ðµ,13
bul_Cyrl,176,3,ÑĨÐ¸,13
bul_Cyrl,176,4,ÑĦ,13
bul_Cyrl,176,5,Ð¸Ðº,13
bul_Cyrl,176,6,Ð°,13
bul_Cyrl,176,7,ÑĨÐ¸Ñı,13
bul_Cyrl,176,8,Ċ,12
bul_Cyrl,176,9,Part,22
bul_Cyrl,176,10,ĠNo,22
eng_Latn,177,0,To,60
eng_Latn,177,1,Ġquote,20
eng_Latn,177,2,Ġfrom,20
eng_Latn,177,3,ĠWikipedia,34
eng_Latn,177,4,:,9
eng_Latn,177,5,ĠIn,20
eng_Latn,177,6,Ġ1954,14
eng_Latn,177,7,ĠF,47
eng_Latn,178,0,And,60
eng_Latn,178,1,",",42
eng_Latn,178,2,Ġwell,57
eng_Latn,178,3,",",42
eng_Latn,178,4,ĠI,35
eng_Latn,178,5,Ġguess,2
eng_Latn,178,6,Ġhe,0
eng_Latn,178,7,Ġhas,0
eng_Latn,178,8,ĠJ,61
kor_Hang,179,0,ëıĦ,60
kor_Hang,179,1,ì,13
kor_Hang,179,2,¿,13
kor_Hang,179,3,Ħ,13
kor_Hang,179,4,Ġí,47
kor_Hang,179,5,ĥ,13
kor_Hang,179,6,Ģ,13
kor_Hang,179,7,ì,13
kor_Hang,179,8,Ľ,61
kor_Hang,179,9,Į,13
kor_Hang,179,10,ì,13
kor_Hang,179,11,¡,19
kor_Hang,179,12,°,13
kor_Hang,179,13,í,47
kor_Hang,179,14,ļ,13
kor_Hang,179,15,Į,13
kor_Hang,179,16,ì,13
kor_Hang,179,17,Īĺ,13
kor_Hang,179,18,:,1
kor_Hang,179,19,Ġ17,13
kor_Hang,179,20,73,13
kor_Hang,179,21,Ċ,12
kor_Hang,179,22,ìł,13
kor_Hang,179,23,Ħ,13
kor_Hang,179,24,ë§,19
kor_Hang,179,25,Ŀ,13
kor_Hang,179,26,Ċ,12
kor_Hang,179,27,Information,22
kor_Hang,179,28,Ċ,12
kor_Hang,179,29,$$,9
kor_Hang,179,30,Ċ,9
kor_Hang,179,31,1958,13
kor_Hang,179,32,ë,52
kor_Hang,179,33,ħ,13
kor_Hang,179,34,Ħ,13
kor_Hang,179,35,ìĹĲ,13
kor_Hang,179,36,Ġì,13
kor_Hang,179,37,Ļ,13
kor_Hang,179,38,Ħ,13
kor_Hang,179,39,ê³,47
kor_Hang,179,40,µ,34
kor_Hang,179,41,íķľ,13
kor_Hang,179,42,Ġí,47
kor_Hang,179,43,ĥ,13
kor_Hang,179,44,Ģ,13
kor_Hang,179,45,ì,13
kor_Hang,179,46,Ľ,13
kor_Hang,179,47,Į,13
kor_Hang,179,48,ìŀ,13
kor_Hang,179,49,ħ,13
kor_Hang,179,50,ëĭĪëĭ¤,34
kor_Hang,180,0,ë,60
kor_Hang,180,1,į,47
kor_Hang,180,2,Ķ,13
kor_Hang,180,3,Ġê,13
kor_Hang,180,4,¸,13
kor_Hang,180,5,¸,13
kor_Hang,180,6,ìĿĦ,13
kor_Hang,180,7,Ġë,13
kor_Hang,180,8,Ķ,13
kor_Hang,180,9,°,13
kor_Hang,180,10,ë,13
kor_Hang,180,11,Ŀ,13
kor_Hang,180,12,¼,13
kor_Hang,180,13,ê°Ģ,13
kor_Hang,180,14,ë©,13
kor_Hang,180,15,´,13
kor_Hang,180,16,Ġì,13
kor_Hang,180,17,ĸ´,13
kor_Hang,180,18,ë,13
kor_Hang,180,19,ĸ,13
kor_Hang,180,20,¤,13
kor_Hang,180,21,Ġë,13
kor_Hang,180,22,ĭ,13
kor_Hang,180,23,¤,13
kor_Hang,180,24,ë¥,13
kor_Hang,180,25,¸,13
kor_Hang,180,26,Ġì,13
kor_Hang,180,27,Ħ,13
kor_Hang,180,28,¸,52
kor_Hang,180,29,ì,52
kor_Hang,180,30,ĥ,52
kor_Hang,180,31,ģ,13
kor_Hang,180,32,ìĿ´,13
kor_Hang,180,33,Ġë,13
kor_Hang,180,34,Ĥ,13
kor_Hang,180,35,ĺ,13
kor_Hang,180,36,í,13
kor_Hang,180,37,ĥ,13
kor_Hang,180,38,Ģ,13
kor_Hang,180,39,ëĤ,13
kor_Hang,180,40,ł,13
kor_Hang,180,41,Ġê²,13
kor_Hang,180,42,ĥ,34
kor_Hang,180,43,Ġê°,13
kor_Hang,180,44,Ļ,13
kor_Hang,180,45,ìĿĢ,13
kor_Hang,180,46,Ġë,13
kor_Hang,180,47,Ĭ,13
kor_Hang,180,48,Ĳ,13
kor_Hang,180,49,ëĤ,13
kor_Hang,180,50,Į,13
kor_Hang,180,51,ìĿ´,13
kor_Hang,180,52,Ġë,13
kor_Hang,180,53,ĵ,19
kor_Hang,180,54,¤,13
kor_Hang,180,55,ê¸°,13
kor_Hang,180,56,ëıĦ,13
kor_Hang,180,57,Ġ,13
kor_Hang,180,58,íķĺ,13
kor_Hang,180,59,ê³ł,13
kor_Hang,180,60,ìļĶ,13
bul_Cyrl,181,0,Ðł,60
bul_Cyrl,181,1,Ð°Ð·,13
bul_Cyrl,181,2,Ð¼,13
bul_Cyrl,181,3,ÐµÑĢ,13
bul_Cyrl,181,4,Ġ(,13
bul_Cyrl,181,5,Ð,13
bul_Cyrl,181,6,¨,13
bul_Cyrl,181,7,ĠÑħ,13
bul_Cyrl,181,8,ĠÐĶ,13
bul_Cyrl,181,9,):,1
bul_Cyrl,181,10,Ġ12,52
eng_Latn,182,0,The,60
eng_Latn,182,1,Ġlead,57
eng_Latn,182,2,Ġauthor,18
eng_Latn,182,3,Ġis,5
eng_Latn,182,4,ĠDr,5
eng_Latn,183,0,"""",60
eng_Latn,183,1,Ġ(,24
eng_Latn,183,2,Maybe,2
eng_Latn,183,3,Ġhe,18
eng_Latn,183,4,'s,56
eng_Latn,183,5,Ġbeen,56
eng_Latn,183,6,Ġwatching,37
eng_Latn,183,7,ĠThe,22
eng_Latn,183,8,ĠMag,19
eng_Latn,183,9,icians,49
eng_Latn,184,0,The,60
eng_Latn,184,1,Ġreport,18
eng_Latn,184,2,'s,14
eng_Latn,185,0,âĢĿ,60
eng_Latn,185,1,Ċ,9
eng_Latn,185,2,The,38
eng_Latn,185,3,Ġstudy,15
eng_Latn,185,4,Ġwas,56
eng_Latn,185,5,Ġpublished,63
eng_Latn,185,6,Ġtoday,63
eng_Latn,185,7,",",37
eng_Latn,185,8,ĠFriday,49
eng_Latn,185,9,",",63
eng_Latn,185,10,ĠAug,37
jpn_Jpan,186,0,ãĢį,60
jpn_Jpan,186,1,ãģ®,36
jpn_Jpan,186,2,ãĥģ,61
jpn_Jpan,186,3,ãĤ±,13
jpn_Jpan,186,4,ãĥĥãĥĪ,36
jpn_Jpan,186,5,ãģĮ,24
jpn_Jpan,186,6,åį,61
jpn_Jpan,186,7,³,13
jpn_Jpan,186,8,æĻĤ,36
jpn_Jpan,186,9,å®Į,13
jpn_Jpan,186,10,å£,19
jpn_Jpan,186,11,²,34
jpn_Jpan,186,12,ãģĹãģŁ,34
jpn_Jpan,186,13,ãģĵãģ¨,13
jpn_Jpan,186,14,ãģĭãĤī,24
jpn_Jpan,186,15,ãĢģ,24
jpn_Jpan,186,16,ä»Ĭ,52
jpn_Jpan,186,17,åĽŀ,13
jpn_Jpan,186,18,ãģ®,24
jpn_Jpan,186,19,ãĤ¤,13
jpn_Jpan,186,20,ãĥ,47
jpn_Jpan,186,21,Ļ,19
jpn_Jpan,186,22,ãĥ³ãĥĪ,13
jpn_Jpan,186,23,ãģ¯,24
jpn_Jpan,186,24,13,52
jpn_Jpan,186,25,00,52
jpn_Jpan,186,26,äºº,13
jpn_Jpan,186,27,åı,19
jpn_Jpan,186,28,İ,13
jpn_Jpan,186,29,å®¹,13
jpn_Jpan,186,30,åı¯èĥ½,13
jpn_Jpan,186,31,ãģª,13
jpn_Jpan,186,32,å·,19
jpn_Jpan,186,33,¨,13
jpn_Jpan,186,34,å¤§,13
jpn_Jpan,186,35,ãĥ©,19
jpn_Jpan,186,36,ãĤ¤,61
jpn_Jpan,186,37,ãĥĸ,13
jpn_Jpan,186,38,ãĥ,13
jpn_Jpan,186,39,ı,47
jpn_Jpan,186,40,ãĤ¦,13
jpn_Jpan,186,41,ãĤ¹,13
jpn_Jpan,186,42,ãģ«,24
jpn_Jpan,186,43,ãģ¦,24
jpn_Jpan,186,44,å®Ł,13
jpn_Jpan,186,45,æĸ,19
jpn_Jpan,186,46,½,34
eng_Latn,187,0,Thanks,60
eng_Latn,187,1,Ġin,29
eng_Latn,187,2,Ġadvance,34
eng_Latn,187,3,Ġyou,35
eng_Latn,187,4,Ġguys,34
eng_Latn,188,0,At,60
eng_Latn,188,1,Ġthe,37
eng_Latn,188,2,Ġmoment,45
eng_Latn,188,3,",",45
eng_Latn,188,4,Ġjust,45
eng_Latn,188,5,Ġ36,52
eng_Latn,188,6,Ġstates,18
eng_Latn,188,7,Ġallow,14
eng_Latn,188,8,Ġgay,3
eng_Latn,188,9,Ġmarriage,63
eng_Latn,189,0,or,60
eng_Latn,189,1,ĠCanadian,49
eng_Latn,189,2,Ġpurchase,46
eng_Latn,189,3,Ġin,53
eng_Latn,189,4,Ġstores,63
eng_Latn,189,5,Ġor,43
eng_Latn,189,6,Ġby,43
eng_Latn,189,7,Ġmail,46
eng_Latn,190,0,An,60
eng_Latn,190,1,Ġich,19
eng_Latn,190,2,neum,19
eng_Latn,190,3,on,33
eng_Latn,190,4,Ġwas,56
eng_Latn,190,5,p,33
eng_Latn,191,0,Smart,60
eng_Latn,191,1,Ġcolor,46
eng_Latn,191,2,Ġcombinations,63
eng_Latn,191,3,Ġare,56
eng_Latn,191,4,Ġa,35
eng_Latn,191,5,pl,19
eng_Latn,191,6,enty,34
kor_Hang,192,0,ìĿ´,60
kor_Hang,192,1,ê³,13
kor_Hang,192,2,³,13
kor_Hang,192,3,ìĿĺ,13
kor_Hang,192,4,Ġì,13
kor_Hang,192,5,Ĥ,13
kor_Hang,192,6,°,13
kor_Hang,192,7,ë,13
kor_Hang,192,8,´,47
kor_Hang,192,9,ī,13
kor_Hang,192,10,ìļ,13
kor_Hang,192,11,°,13
kor_Hang,192,12,ë¦¬,13
kor_Hang,192,13,ëĵ,13
kor_Hang,192,14,¤,13
kor_Hang,192,15,ìĿĢ,13
kor_Hang,192,16,Ġì,13
kor_Hang,192,17,ĺ,13
kor_Hang,192,18,¤,13
kor_Hang,192,19,ë,13
kor_Hang,192,20,ŀ,13
kor_Hang,192,21,ľ,13
kor_Hang,192,22,Ġì,13
kor_Hang,192,23,Ħ,13
kor_Hang,192,24,¸,52
kor_Hang,192,25,ì,52
kor_Hang,192,26,Ľ,52
kor_Hang,192,27,Ķ,13
kor_Hang,192,28,ìĹĲ,13
kor_Hang,192,29,Ġê,13
kor_Hang,192,30,±,13
kor_Hang,192,31,¸,13
kor_Hang,192,32,ì,13
kor_Hang,192,33,¹,13
kor_Hang,192,34,ľ,13
kor_Hang,192,35,Ġí,13
kor_Hang,192,36,Ĵ,19
kor_Hang,192,37,į,13
kor_Hang,192,38,í,47
kor_Hang,192,39,Ļ,47
kor_Hang,192,40,Ķ,13
kor_Hang,192,41,ìŀ,13
kor_Hang,192,42,ĳ,13
kor_Hang,192,43,ìļ,19
kor_Hang,192,44,©,13
kor_Hang,192,45,ìľ,13
kor_Hang,192,46,¼,13
kor_Hang,192,47,ë¡ľ,13
kor_Hang,192,48,Ġë,13
kor_Hang,192,49,ĭ,19
kor_Hang,192,50,³,13
kor_Hang,192,51,ê³ł,13
kor_Hang,192,52,Ġë,13
kor_Hang,192,53,ĭ,19
kor_Hang,192,54,³,13
kor_Hang,192,55,ìķ,13
kor_Hang,192,56,Ħ,13
kor_Hang,192,57,Ġì,13
kor_Hang,192,58,Ĺ,13
kor_Hang,192,59,¬,13
kor_Hang,192,60,ìĿ,13
kor_Hang,192,61,¸,13
kor_Hang,192,62,ìĿĺ,13
kor_Hang,192,63,Ġìł,13
kor_Hang,192,64,ĸ,13
kor_Hang,192,65,ê°Ģ,13
kor_Hang,192,66,ìĬ,19
kor_Hang,192,67,´,13
kor_Hang,192,68,ì,13
kor_Hang,192,69,²,19
kor_Hang,192,70,ĺ,13
kor_Hang,192,71,ë,13
kor_Hang,192,72,Ł,19
kor_Hang,192,73,¼,13
kor_Hang,192,74,Ġë,13
kor_Hang,192,75,ĳ,19
kor_Hang,192,76,¥,13
kor_Hang,192,77,ê,13
kor_Hang,192,78,·¸,13
kor_Hang,192,79,ìĬ,19
kor_Hang,192,80,¤,13
kor_Hang,192,81,ë¦,19
kor_Hang,192,82,Ħ,13
kor_Hang,192,83,íķĺ,13
kor_Hang,192,84,ëĭ¤,13
kor_Hang,193,0,ê,60
kor_Hang,193,1,·¸,13
kor_Hang,193,2,ëł,19
kor_Hang,193,3,ĩ,13
kor_Hang,193,4,ì§Ģ,13
kor_Hang,193,5,Ġìķ,13
kor_Hang,193,6,Ĭ,13
kor_Hang,193,7,ìĿĦ,13
kor_Hang,193,8,Ġê²,13
kor_Hang,193,9,½,13
kor_Hang,193,10,ìļ,13
kor_Hang,193,11,°,13
kor_Hang,193,12,Ġê,13
kor_Hang,193,13,³,13
kor_Hang,193,14,ł,13
kor_Hang,193,15,ìļ,13
kor_Hang,193,16,©,13
kor_Hang,193,17,ì§Ģ,13
kor_Hang,193,18,ì,13
kor_Hang,193,19,Ľ,61
kor_Hang,193,20,Ĳ,13
kor_Hang,193,21,ìĦ,19
kor_Hang,193,22,¼,13
kor_Hang,193,23,í,13
kor_Hang,193,24,Ħ,19
kor_Hang,193,25,°,13
kor_Hang,193,26,ìĹĲ,13
kor_Hang,193,27,Ġìŀ,19
kor_Hang,193,28,¬,13
kor_Hang,193,29,ì,13
kor_Hang,193,30,°,19
kor_Hang,193,31,¨,13
kor_Hang,193,32,Ġë°,19
kor_Hang,193,33,©,13
kor_Hang,193,34,ë,13
kor_Hang,193,35,¬,13
kor_Hang,193,36,¸,34
kor_Hang,193,37,íķ´,13
kor_Hang,193,38,ìķ,13
kor_Hang,193,39,¼,34
kor_Hang,193,40,Ġ,34
kor_Hang,193,41,íķĺ,13
kor_Hang,193,42,ëĬĶ,13
kor_Hang,193,43,Ġë,13
kor_Hang,193,44,²,13
kor_Hang,193,45,Ī,13
kor_Hang,193,46,ê,61
kor_Hang,193,47,±,47
kor_Hang,193,48,°,13
kor_Hang,193,49,ë¡ľ,13
kor_Hang,193,50,ì,13
kor_Hang,193,51,Ľ,13
kor_Hang,193,52,Ģ,13
kor_Hang,193,53,ìĿ´,13
kor_Hang,193,54,ĠìŀĪ,13
kor_Hang,193,55,ìĬ,19
kor_Hang,193,56,µ,13
kor_Hang,193,57,ëĭĪëĭ¤,34
bul_Cyrl,194,0,Ðļ,60
bul_Cyrl,194,1,Ð¾Ð¹,13
bul_Cyrl,194,2,ÑĤÐ¾,13
bul_Cyrl,194,3,ĠÐ¿,13
bul_Cyrl,194,4,ÑĬ,13
bul_Cyrl,194,5,Ðº,13
bul_Cyrl,194,6,ĠÐ¸Ð·,13
bul_Cyrl,194,7,Ð³,13
bul_Cyrl,194,8,Ð»,13
bul_Cyrl,194,9,ÐµÐ¶,13
bul_Cyrl,194,10,Ð´Ð°,13
bul_Cyrl,194,11,ĠÑģÐµ,13
bul_Cyrl,194,12,ĠÐ½Ð°,13
bul_Cyrl,194,13,Ñģ,13
bul_Cyrl,194,14,Ð»,13
bul_Cyrl,194,15,Ð°Ð¶,13
bul_Cyrl,194,16,Ð´,13
bul_Cyrl,194,17,Ð°Ð²,13
bul_Cyrl,194,18,Ð°,13
bul_Cyrl,194,19,ĠÐ½Ð°,13
bul_Cyrl,194,20,ĠÑģÐ»,13
bul_Cyrl,194,21,ÑĥÑĩ,13
bul_Cyrl,194,22,Ð²Ð°,13
bul_Cyrl,194,23,Ñī,13
bul_Cyrl,194,24,Ð¾,13
bul_Cyrl,194,25,ÑĤÐ¾,13
bul_Cyrl,194,26,ĠÑģÐµ,13
eng_Latn,195,0,âĢľ,60
eng_Latn,195,1,It,35
eng_Latn,195,2,Ġwould,48
eng_Latn,195,3,Ġbe,56
eng_Latn,195,4,Ġmuch,57
eng_Latn,195,5,Ġeasier,16
eng_Latn,195,6,Ġto,31
eng_Latn,195,7,Ġdis,39
eng_Latn,195,8,prove,32
eng_Latn,196,0,L,60
eng_Latn,196,1,iqu,19
eng_Latn,196,2,id,46
eng_Latn,196,3,Ġcrystals,33
eng_Latn,196,4,Ġwork,63
eng_Latn,196,5,Ġby,33
kor_Hang,197,0,ìĿ´,60
kor_Hang,197,1,ëĤ,13
kor_Hang,197,2,ł,13
kor_Hang,197,3,Ġí,13
kor_Hang,197,4,ĸ,13
kor_Hang,197,5,ī,13
kor_Hang,197,6,ì,13
kor_Hang,197,7,Ĥ¬,13
kor_Hang,197,8,ëĬĶ,13
kor_Hang,197,9,Ġë,13
kor_Hang,197,10,¬,13
kor_Hang,197,11,¸,13
kor_Hang,197,12,í,47
kor_Hang,197,13,Ļ,47
kor_Hang,197,14,Ķ,13
kor_Hang,197,15,ì,13
kor_Hang,197,16,²,19
